date,feature_index,SO2
2026-07-30T00:00:00.000Z,0,5.6381906612538536e-05
2026-08-04T00:00:00.000Z,0,-5.035394699209266e-05
2026-08-05T00:00:00.000Z,0,9.03771078810678e-05
2026-08-02T00:00:00.000Z,0,-0.00015112015454279672
2026-08-03T00:00:00.000Z,0,-7.38178140719273e-05
2026-07-28T00:00:00.000Z,0,7.458824863230499e-06
2026-07-24T00:00:00.000Z,0,9.627132167224772e-05
2026-07-25T00:00:00.000Z,0,-2.053792862473832e-05
2026-07-26T00:00:00.000Z,0,0.0003927714678866323
2026-07-22T00:00:00.000Z,0,-5.116296354875279e-05
2026-07-29T00:00:00.000Z,0,2.167051898140926e-05
2026-07-23T00:00:00.000Z,0,-2.669452442205511e-05
2026-07-27T00:00:00.000Z,0,-7.458906596487698e-05
