date,feature_index,SO2
2026-01-15T00:00:00.000Z,0,
2026-01-11T00:00:00.000Z,0,
2026-01-14T00:00:00.000Z,0,-8.883514237822965E-5
2026-01-13T00:00:00.000Z,0,-4.3097959178339806E-5
2026-01-16T00:00:00.000Z,0,-1.51444022776559E-5
2026-01-18T00:00:00.000Z,0,
2026-01-12T00:00:00.000Z,0,1.1154614589435773E-4
2026-02-04T00:00:00.000Z,0,-5.80693540541688E-7
2026-02-05T00:00:00.000Z,0,5.410951416706667E-7
2026-02-11T00:00:00.000Z,0,-2.6472111130715348E-5
2026-02-06T00:00:00.000Z,0,3.444885598063203E-5
2026-02-09T00:00:00.000Z,0,
2026-02-07T00:00:00.000Z,0,
2026-02-08T00:00:00.000Z,0,-3.592103166738525E-5
2026-02-10T00:00:00.000Z,0,
2026-03-03T00:00:00.000Z,0,3.7296197115210815E-5
2026-03-05T00:00:00.000Z,0,
2026-03-06T00:00:00.000Z,0,
2026-03-02T00:00:00.000Z,0,
2026-03-01T00:00:00.000Z,0,-6.858315828139894E-6
2026-03-04T00:00:00.000Z,0,3.559972967857241E-5
2026-02-28T00:00:00.000Z,0,-3.6110703949816526E-4
2026-03-07T00:00:00.000Z,0,
2026-03-26T00:00:00.000Z,0,
2026-03-30T00:00:00.000Z,0,7.325533260882366E-5
2026-03-24T00:00:00.000Z,0,
2026-03-31T00:00:00.000Z,0,
2026-03-28T00:00:00.000Z,0,1.386701042065397E-4
2026-03-27T00:00:00.000Z,0,
2026-03-25T00:00:00.000Z,0,2.7939205817043938E-5
2026-03-29T00:00:00.000Z,0,1.0523991098428572E-5
2026-05-15T00:00:00.000Z,0,9.717024901571374E-5
2026-05-17T00:00:00.000Z,0,5.46284486517834E-5
2026-05-16T00:00:00.000Z,0,1.049939888616791E-4
2026-05-18T00:00:00.000Z,0,3.4301247400104664E-5
2026-05-14T00:00:00.000Z,0,2.3686954500590218E-4
2026-05-13T00:00:00.000Z,0,9.837039154566203E-5
2026-07-02T00:00:00.000Z,0,-1.9542493343275662E-5
2026-07-04T00:00:00.000Z,0,1.4101869358758753E-5
2026-07-03T00:00:00.000Z,0,1.436163486990457E-4
2026-07-01T00:00:00.000Z,0,2.3354064855993784E-4
2026-06-29T00:00:00.000Z,0,4.149066414053474E-5
2026-06-30T00:00:00.000Z,0,2.7248084340196027E-4
2026-07-05T00:00:00.000Z,0,6.19172945638032E-5
2026-06-28T00:00:00.000Z,0,1.0098815315965719E-4
2025-09-08T00:00:00.000Z,0,-6.28813441683936E-5
2025-09-10T00:00:00.000Z,0,4.250311794748995E-5
2025-09-12T00:00:00.000Z,0,-4.49683575425297E-5
2025-09-11T00:00:00.000Z,0,
2025-09-06T00:00:00.000Z,0,9.693220969590281E-5
2025-09-07T00:00:00.000Z,0,6.812177889514714E-6
2025-09-09T00:00:00.000Z,0,2.66017183700266E-5
2025-09-05T00:00:00.000Z,0,-1.6053356830525445E-5
2025-09-25T00:00:00.000Z,0,1.832757650580182E-4
2025-09-27T00:00:00.000Z,0,1.322532612407072E-4
2025-09-23T00:00:00.000Z,0,4.699211179589232E-5
2025-09-24T00:00:00.000Z,0,8.11460592255268E-5
2025-09-21T00:00:00.000Z,0,6.393350155452605E-5
2025-09-22T00:00:00.000Z,0,3.625457535842239E-5
