date,feature_index,O3
2026-06-14T00:00:00.000Z,0,0.11002740148793567
2026-06-17T00:00:00.000Z,0,0.11573680117726326
2026-06-12T00:00:00.000Z,0,0.11209299767559225
2026-04-16T00:00:00.000Z,0,0.11656768037514253
2026-04-13T00:00:00.000Z,0,0.11730729226361622
2026-04-15T00:00:00.000Z,0,0.11596818755973469
2026-04-12T00:00:00.000Z,0,0.11693680022532742
2026-04-10T00:00:00.000Z,0,0.1176718524911187
2026-04-11T00:00:00.000Z,0,0.11898166036063974
2026-04-09T00:00:00.000Z,0,0.11778039315884764
2026-04-14T00:00:00.000Z,0,0.11543981378728693
2026-06-03T00:00:00.000Z,0,0.11422820707613772
2026-05-29T00:00:00.000Z,0,0.11931627887216481
2026-06-02T00:00:00.000Z,0,0.11664150601083582
2026-06-01T00:00:00.000Z,0,0.1167129361494021
2026-05-30T00:00:00.000Z,0,0.11714969565601725
2026-05-28T00:00:00.000Z,0,0.11832147667353804
2026-05-27T00:00:00.000Z,0,0.11681659675457261
2026-05-31T00:00:00.000Z,0,0.11666034805503758
2026-06-06T00:00:00.000Z,0,0.11687399297952653
2026-06-11T00:00:00.000Z,0,0.11750803230838343
2026-06-05T00:00:00.000Z,0,0.11724382422187112
2026-06-07T00:00:00.000Z,0,0.11643265390937979
2026-06-10T00:00:00.000Z,0,0.1183159963651137
2026-06-09T00:00:00.000Z,0,0.11797175522555005
2026-06-08T00:00:00.000Z,0,0.1180729788812724
2026-06-04T00:00:00.000Z,0,0.11653101613575761
2026-08-16T00:00:00.000Z,0,0.11829985928806391
2026-08-21T00:00:00.000Z,0,0.12332016249949282
2026-08-18T00:00:00.000Z,0,0.12179863100850975
2026-08-15T00:00:00.000Z,0,0.11868638971989805
2026-08-19T00:00:00.000Z,0,0.12090558673847805
2026-08-22T00:00:00.000Z,0,0.12126669551838529
2026-08-17T00:00:00.000Z,0,0.12081389061429283
2026-08-20T00:00:00.000Z,0,0.12152140858498486
2026-08-10T00:00:00.000Z,0,0.12106748555194248
