date,feature_index,SO2
2025-09-07T00:00:00.000Z,0,-3.110288166825494E-5
2025-09-09T00:00:00.000Z,0,1.6078744821266482E-6
2025-09-05T00:00:00.000Z,0,3.518174533770367E-4
2025-10-18T00:00:00.000Z,0,3.109411450818048E-5
2025-10-19T00:00:00.000Z,0,-4.751332372613341E-5
2025-10-22T00:00:00.000Z,0,
2025-10-16T00:00:00.000Z,0,2.1866647076396677E-4
2025-10-20T00:00:00.000Z,0,-1.8387405294769912E-5
2025-10-15T00:00:00.000Z,0,1.1346570440161803E-4
2025-10-21T00:00:00.000Z,0,2.5706394808366895E-5
2025-10-17T00:00:00.000Z,0,1.304789584240928E-4
2025-12-04T00:00:00.000Z,0,
2025-12-05T00:00:00.000Z,0,-7.20405902635927E-5
2025-12-02T00:00:00.000Z,0,2.609896900391603E-4
2025-12-06T00:00:00.000Z,0,
2025-12-09T00:00:00.000Z,0,
2025-12-08T00:00:00.000Z,0,3.820460726777302E-5
2025-12-03T00:00:00.000Z,0,-9.940060971573638E-7
2025-12-07T00:00:00.000Z,0,-1.1403449559958094E-6
2026-01-23T00:00:00.000Z,0,
2026-01-25T00:00:00.000Z,0,-1.0632683188305236E-4
2026-01-19T00:00:00.000Z,0,4.2608157816204084E-5
2026-01-21T00:00:00.000Z,0,
2026-01-22T00:00:00.000Z,0,
2026-01-26T00:00:00.000Z,0,-4.061877240545934E-6
2026-01-20T00:00:00.000Z,0,7.627540617249906E-5
2026-01-24T00:00:00.000Z,0,1.11747309502073E-5
2026-03-26T00:00:00.000Z,0,
2026-03-30T00:00:00.000Z,0,1.331163754540202E-4
2026-03-24T00:00:00.000Z,0,
2026-03-31T00:00:00.000Z,0,
2026-03-28T00:00:00.000Z,0,3.470984749063583E-5
2026-03-27T00:00:00.000Z,0,-1.293494155921356E-4
2026-03-25T00:00:00.000Z,0,6.514477085707207E-5
2026-03-29T00:00:00.000Z,0,7.138950495479464E-5
2026-06-22T00:00:00.000Z,0,1.979081055890412E-5
2026-06-26T00:00:00.000Z,0,-4.030010154010819E-6
2026-06-20T00:00:00.000Z,0,1.5403577407047329E-4
2026-06-21T00:00:00.000Z,0,3.8762152510304244E-5
2026-06-27T00:00:00.000Z,0,-2.357565230900386E-7
2026-06-23T00:00:00.000Z,0,5.060391446489264E-5
2026-06-24T00:00:00.000Z,0,5.9438276680182375E-5
2026-06-25T00:00:00.000Z,0,1.698643178315251E-4
2025-09-20T00:00:00.000Z,0,
2025-09-16T00:00:00.000Z,0,6.42141178559541E-5
2025-09-18T00:00:00.000Z,0,
2025-09-15T00:00:00.000Z,0,4.822033949402282E-5
2025-09-14T00:00:00.000Z,0,6.733889045631479E-5
2025-09-19T00:00:00.000Z,0,-1.7170170561087162E-5
2025-09-13T00:00:00.000Z,0,1.712261119971951E-4
2025-09-17T00:00:00.000Z,0,7.139886114917159E-6
2025-11-10T00:00:00.000Z,0,3.645161777967587E-5
2025-11-14T00:00:00.000Z,0,
2025-11-12T00:00:00.000Z,0,4.914155432904253E-5
2025-11-08T00:00:00.000Z,0,-2.3764326761011034E-4
2025-11-09T00:00:00.000Z,0,
2025-11-13T00:00:00.000Z,0,6.170856249809731E-5
2025-11-11T00:00:00.000Z,0,-1.1765168224542322E-5
2025-11-15T00:00:00.000Z,0,-1.651038786738874E-5
2026-01-17T00:00:00.000Z,0,-4.990626621292904E-5
2026-01-15T00:00:00.000Z,0,
2026-01-11T00:00:00.000Z,0,
2026-01-14T00:00:00.000Z,0,2.5547975328663598E-5
2026-01-13T00:00:00.000Z,0,3.78660637276577E-5
2026-01-16T00:00:00.000Z,0,1.642222812753951E-5
